"","V3.1","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","solubility"
"1793",0.319427941534364,0.275724275724275,0.188429217840982,0.28021978021978,0.080128205128205,0.27815934065934,0.248957938613111,0.254709576138148,0.0828402366863905,0.192857142857143,0.394736842105263,0.344387755102042,0.241637150728059,0.239285714285713,0.28946053946054,0.55332902391726,0.166483516483516,0.214285714285715,0.289754363283776,0.315628815628815,0.1
"1794",0.25561325843094,0.28698752228164,0.183391003460208,0.0588235294117646,0.190631808278867,0.14889705882353,0.197430696416498,0.413165266106443,0.221719457013575,0.264705882352942,0.603715170278638,0.0910364145658265,0.162210338680926,0.52549019607843,0.2174688057041,0.308535178777394,0.13202614379085,0.382352941176471,0.282006920415226,0.46078431372549,0.4
"1795",0.24710463401715,0.298701298701298,0.267226890756303,0.171428571428571,0,0.289285714285714,0.14384236453202,0.421428571428572,0.107692307692308,0.540000000000001,0.469172932330825,0.13265306122449,0.108461235733963,0.382857142857141,0.0792207792207793,0.0899159663865548,0.144285714285714,0.742857142857143,0.410924369747901,0.447619047619047,0.72
"1796",0.326002787672293,0.152066115702479,0.170053475935829,0.272727272727272,0,0.184090909090909,0.13730407523511,0.344805194805195,0.0685314685314684,0.392727272727273,0.410526315789473,0.37987012987013,0.515051339844726,0.365454545454544,0.201652892561984,0.286096256684493,0.214242424242424,0,0.17433155080214,0.522222222222221,0.41
"1797",0.221948700967684,0.181818181818182,0.379539641943734,0.417391304347825,0.338164251207729,0.440217391304347,0.0875562218890557,0.219875776397516,0.45886287625418,0.234782608695652,0.285583524027459,0.403726708074535,0.227644029225056,0.116521739130435,0.192885375494071,0.273657289002558,0.146376811594203,0.226086956521739,0.667007672634273,0.227053140096618,1
"1799",0.353867611780657,0.170686456400742,0.0954381752701081,0.36734693877551,0.198412698412698,0.284119897959183,0.1027445460943,0.365524781341108,0.115384615384615,0.385714285714286,0.418904403866811,0.236880466472304,0.118766514870411,0.170918367346939,0.254638218923933,0.321128451380553,0.223299319727891,0.13265306122449,0.195678271308524,0.559523809523808,0.56
"1800",0.2494856482564,0.322671156004489,0.192447349310094,0.351851851851851,0.0900205761316871,0.46875,0.217539378458919,0.299162257495591,0.162867996201329,0.300000000000001,0.430799220272903,0.171957671957672,0.151209060299969,0.165432098765432,0.27384960718294,0.388525780682644,0.155864197530864,0.240740740740741,0.295933188090052,0.32235939643347,0.05
"1801",0.185578057478988,0.256553262688231,0.267773367015518,0.515337423312882,0,0.372699386503067,0.339750370213667,0.232690622261175,0.0462482302973099,0.331288343558282,0.327413626089764,0.427256792287468,0.212019807669556,0.369938650306748,0.102063580591188,0.540599061710574,0.0826175869120655,0.0797546012269938,0,0.480572597137013,0.97
"1802",0.332821146630145,0.214452214452214,0.106586224233283,0.512820512820512,0.0830959164292497,0.562499999999999,0.0430297671676983,0.252136752136752,0,0.230769230769231,0.0701754385964911,0.436507936507937,0.654729109274561,0.458119658119657,0.284382284382285,0.322775263951735,0.0287749287749288,0.222222222222222,0.327802916038211,0.490978157644823,1
"1803",0.267452475887437,0.153461217681401,0.22881813275769,0.275229357798164,0.0891946992864423,0.557339449541284,0.415691236950333,0.386631716906947,0.0691601976005645,0.198165137614679,0.33896668276195,0.383355176933159,0.798064043268376,0.245871559633027,0.203502919099249,0.28872099298435,0.0926605504587156,0,0,0.287461773700305,0.83
"1804",0.20229655421261,0.280758111146804,0.154229889835793,0.222614840989399,0.137416568511975,0.30410777385159,0.355793834531498,0.230817768803635,0.359608589290567,0.200353356890459,0.60926167007625,0.114840989399294,0.14261795598127,0.26042402826855,0.391904914873113,0.300249428393266,0.231978798586573,0.390459363957597,0.254105175639161,0.212210443659207,0.07
"1805",0.382350735286241,0.131503716409376,0.156862745098039,0.452830188679244,0,0.222877358490566,0.189980481457385,0.344564240790656,0.142235123367199,0.305660377358491,0.438927507447865,0.496406109613659,0.218254587036747,0.168553459119496,0.279016580903373,0.158342582315945,0.169392033542977,0,0.241213466518684,0.459818308874912,1
"1806",0.4114522217086,0.172368849788204,0.12291798439806,0.172043010752688,0.0522700119474313,0.335685483870968,0.135335558027438,0.362519201228879,0.121588089330024,0.416129032258065,0.68421052631579,0.0998463901689709,0.32616487455197,0.300179211469533,0.188823721081785,0.248155176048914,0.168936678614098,0.0931899641577062,0.103099304237824,0.45858223815213,0.37
"1807",0.200817717206133,0.301090909090909,0,0.0479999999999999,0.155555555555555,0.0809999999999999,0.161103448275862,0.168571428571429,0.241230769230769,0.561600000000001,0.689684210526315,0.148571428571429,0.36815426997245,0.428799999999999,0.354909090909091,0.251764705882353,0.107733333333333,0.832,0.230117647058824,0.417777777777777,0.16
"1808",0.157652122087964,0.220095693779904,0.0820433436532507,0.394736842105262,0.191885964912281,0.333059210526315,0.198729582577133,0.194078947368421,0.0991902834008095,0.248684210526316,0.594182825484763,0.305451127819549,0.362838915470493,0.220394736842105,0.182416267942584,0.331269349845202,0.243640350877193,0.256578947368422,0.378482972136224,0.412280701754385,0.17
"1810",0.286359762581066,0.333065164923571,0.441436751691827,0.265486725663717,0,0.58241150442478,0.133658834299665,0.074589127686473,0.133424098025868,0.191150442477876,0.581276199347925,0.287610619469027,0.232306979692337,0.17787610619469,0.14722445695897,0.111400312337325,0.268141592920354,0.230088495575221,0.254554919312859,0.369714847590953,0.81
"1811",0.219446108144934,0.356589147286821,0.0966712266301867,0.232558139534883,0.0753660637381566,0.313953488372093,0.351242983159584,0.39202657807309,0.175313059033989,0.167441860465116,0.38188494492044,0.179955703211517,0.277339996156063,0.103875968992247,0.343904157857646,0.390332877336982,0.130490956072351,0.302325581395349,0.371637026903786,0.48578811369509,0.94
"1813",0.151463975988921,0.137108792846497,0.30665380906461,0.147540983606557,0.159380692167577,0.539446721311473,0.0412662521198418,0.207259953161593,0.12358133669609,0.48688524590164,0.336496980155306,0.38056206088993,0.29530777220792,0.384426229508196,0.136363636363636,0.412729026036645,0.137978142076503,0.10655737704918,0.707328833172616,0.428051001821493,0.49
"1816",0.276849543244794,0.260063319764812,0.209394205443371,0.216417910447761,0.0725538971807628,0.226679104477612,0.262995367987649,0.314498933901919,0.0375047837734404,0.154477611940299,0.725058915946583,0.161691542288558,0.290777517371817,0.241666666666666,0.296585255540479,0.30531167690957,0.150746268656717,0.452736318407961,0.143107989464443,0.441680486456605,0.76
"1817",0.412368667805085,0.211202938475665,0.167954050306991,0.282828282828282,0.0654695099139542,0.357954545454545,0.271217926390341,0.383116883116884,0.076146076146076,0.272727272727273,0.456140350877192,0.156325156325157,0.16821103597963,0.0676767676767675,0.373431282522191,0.317884729649436,0.136026936026936,0.175084175084176,0.290552584670233,0.421997755331088,0.16
"1820",0.203634719525176,0.255189692197566,0.331403427512737,0.318897637795275,0.191382327209098,0.308932086614173,0.0991039913114309,0.19910011248594,0.118715929739552,0.499606299212599,0.444467467882303,0.383858267716536,0.222630745536973,0.211023622047244,0.174659985683608,0.520379805465494,0.13254593175853,0.10236220472441,0.396364057433999,0.27755905511811,0.12
"1821",0.27134413963312,0.0685543964232487,0.238508518161363,0.229508196721311,0.106253794778385,0.193647540983607,0.137554173732806,0.460577673692429,0.164775115594788,0.236065573770492,0.201898188093184,0.279078844652615,0.0745608092851013,0.329508196721311,0.363636363636364,0.447123111539698,0.367941712204008,0.355191256830601,0.31436837029894,0.456587735276259,0.49
"1822",0.136623996485334,0.22155328115593,0.165173354109856,0.317880794701986,0.257542310522443,0.335264900662251,0.266727563370633,0.251182592242195,0.249617931737137,0.321854304635762,0.434994771697454,0.307473982970672,0.298597048145512,0.221854304635761,0.146899458157737,0.416828983248929,0.245253863134658,0.344370860927153,0.38098948188547,0.242089771891096,0.65
"1823",0.379697364465377,0.348484848484848,0.129901960784314,0.312499999999999,0.607638888888888,0.31640625,0.104885057471264,0.395089285714286,0.235576923076923,0.393750000000001,0.299342105263158,0.241815476190476,0.174586776859503,0.0697916666666667,0.231060606060606,0.131127450980392,0.245486111111111,0.135416666666667,0.0998774509803928,0.326388888888888,0.98
"1824",0.0684700165429367,0.205663189269747,0.255544840887174,0.344262295081967,0.0796903460837886,0.331967213114754,0.206331260599209,0.276346604215457,0.185372005044136,0.354098360655738,0.504745470232958,0.418618266978923,0.212527661111863,0.329508196721311,0.409090909090909,0.464320154291225,0.0275956284153005,0.319672131147541,0.235776277724205,0.299635701275045,0.7
"1826",0.386689949446324,0.161727774987443,0.223919402014949,0.331491712707182,0.0805709023941067,0.209772099447514,0.292055629643742,0.314325177584846,0.270718232044198,0.283425414364641,0.476301250363478,0.141081294396212,0.0478821362799262,0.277624309392264,0.30637870416876,0.260805979850504,0.195303867403315,0.143646408839779,0.23838154046149,0.44720687538367,0.16
"1829",0.135447597850222,0.320139190952588,0.328173374613003,0.401913875598086,0.0930356193514087,0.339114832535885,0.337238079524832,0.241968557758032,0.216415163783585,0.387559808612441,0.392848149080835,0.28879015721121,0.302437159766432,0.160287081339713,0.238799478033928,0.331269349845202,0.17719298245614,0.186602870813397,0.137630171685899,0.299840510366825,0.71
"1831",0.0928149113137589,0.236969696969697,0.457254901960784,0.259999999999999,0.194444444444444,0.320625,0.184597701149426,0.112380952380953,0.226153846153846,0.594000000000001,0.533684210526315,0.232142857142858,0.233498622589531,0.267999999999999,0.184848484848485,0.650392156862744,0.145888888888889,0,0.319607843137256,0.208888888888889,0.12
"1833",0.0741937378840394,0.0961337513061648,0.21501014198783,0.206896551724138,0,0.46551724137931,0.231470471660722,0.19376026272578,0.259946949602122,0.310344827586207,0.377495462794918,0.320197044334976,0.312434691745036,0.154022988505746,0.382445141065831,0.289384719405004,0.309578544061303,0,0.44083840432725,0.660280970625795,1
"1834",0.149456761407157,0.22426154287353,0.413063648172203,0.321766561514195,0.122677882930249,0.255520504731861,0.269988034373981,0.146237043713384,0.214025721912157,0.52807570977918,0.492113564668768,0.146462370437134,0.155338877736354,0.359305993690851,0.332377401778033,0.436815735758026,0.191167192429022,0.0410094637223974,0.241974392280572,0.28005608131791,0.19
"1835",0.105471490129271,0.36590909090909,0.155882352941177,0.337499999999999,0.243055555555555,0.69609375,0.220258620689656,0.184375,0.282692307692307,0.16875,0.436184210526315,0.203125,0.153546831955922,0.251249999999999,0.173295454545455,0.314705882352942,0.168333333333333,0.1625,0.299632352941178,0.456944444444444,0.96
"1836",0.414746351954488,0.141538461538461,0.326153846153846,0.424615384615384,0.14957264957265,0.327115384615384,0.371777188328913,0.324175824175825,0.162366863905325,0.199384615384615,0.277894736842105,0.285714285714286,0.150633608815427,0.22676923076923,0.0511888111888112,0.309864253393665,0.0932307692307693,0.44,0.767058823529414,0.192820512820512,0.27
"1839",0.201966683226264,0.195744680851064,0.185732165206508,0.306382978723403,0.206855791962175,0.366223404255319,0.235656639765224,0.286930091185411,0.224549918166939,0.183829787234043,0.4541993281075,0.177811550151976,0.307988980716252,0.199574468085106,0.165183752417795,0.589236545682103,0.171914893617021,0.497872340425532,0.612015018773469,0.199999999999999,0.12
"1840",0.131189195941614,0.286425902864259,0.12812248186946,0.739726027397261,0.0332952815829528,0.433433219178082,0.206896551724138,0.216487279843444,0.232349841938883,0.48082191780822,0.351478010093727,0.190802348336595,0.379221857428581,0.321232876712328,0.170921544209216,0.474214343271556,0.115296803652968,0.0445205479452056,0.0985092667203869,0.339802130898021,0.97
"1841",0.175558996473239,0.0809384164222872,0.160910815939279,0.348387096774193,0.125448028673835,0.751209677419357,0.292324805339267,0.217511520737328,0.291811414392059,0.243870967741935,0.476740237691003,0.149769585253456,0.355123078290232,0.172903225806451,0.286217008797654,0.365464895635674,0.130322580645161,0.167741935483871,0.247438330170779,0.404301075268817,1
"1843",0.354880543258488,0.368983957219251,0,0.352941176470587,0,0.223345588235294,0.0740365111561869,0.123949579831933,0.110859728506787,0.0794117647058826,0.422600619195045,0.273109243697479,0.409739102252469,0.492647058823528,0.244652406417112,0.277681660899654,0.148529411764706,0.764705882352941,0.846020761245678,0.30718954248366,0.13
"1845",0.189960292275153,0.221260221260221,0.362900715841892,0.253968253968253,0.205761316872428,0.348214285714286,0.186462324393359,0.200680272108844,0.15954415954416,0.428571428571429,0.390977443609022,0.393046107331823,0.231361231361231,0.425396825396824,0.146705146705147,0.33302209772798,0.178130511463845,0.206349206349207,0.405851229380642,0.221046443268665,0.48
"1847",0.236169151093585,0.560449859418931,0.385688295936932,0.247422680412371,0,0.574097938144329,0.311411304656951,0.130338733431517,0.0777160983346552,0.167010309278351,0.592512208355938,0.335051546391753,0.380648092925505,0.0690721649484537,0.171508903467666,0.324439053972105,0.138831615120275,0,0,0.215349369988545,1
"1848",0.356443807586481,0.246957766642806,0.343677628531728,0.519685039370078,0,0.159448818897638,0.31713277219658,0.23228346456693,0.385826771653543,0.382677165354331,0.355573974305843,0.127952755905512,0.242511008437993,0.211023622047244,0.283822476735862,0.247799907364521,0.066272965879265,0.255905511811023,0.226493747105142,0.431758530183726,0.33
"1850",0.157520734370581,0.420656266810111,0.221371388792204,0.355029585798816,0,0.179733727810651,0.327688226892472,0.174556213017752,0.535275375512061,0.223668639053255,0.607287449392711,0.10989010989011,0.203221021402838,0.237869822485207,0.295320064550834,0.297946397493909,0.0796844181459565,0.23076923076923,0.624086320918902,0.278106508875739,0.23
"1851",0.285245283752597,0.343283582089552,0.18612818261633,0.223880597014925,0.0725538971807628,0.415578358208955,0.187853834276892,0.0943496801705757,0.225028702640642,0.161194029850746,0.336999214454045,0.173240938166312,0.49175609555528,0.299999999999999,0.206919945725916,0.234855136084285,0.251243781094527,0.0970149253731344,0.500877963125551,0.623548922056384,0.7
"1853",0.432633625670944,0.111303145523677,0.403041825095057,0.410646387832699,0,0.0769961977186313,0.535990559853153,0.272406300923412,0.0573267037145364,0.225855513307985,0.312187312387432,0.300108636610538,0.156186825042684,0.152851711026616,0.189768406498444,0.622232162827109,0.140811153358682,0.0988593155893537,0.401028852605682,0.297845373891001,0.2
"1854",0.299419469144311,0.186234817813765,0.302929268873541,0.267206477732793,0.0787224471434996,0.40991902834008,0.183442691609661,0.426547137073452,0.244160697601993,0.327935222672065,0.448753462603876,0.150375939849624,0.127736697114687,0.162753036437246,0.269414795730585,0.254822576804001,0.190823211875843,0.368421052631579,0.155275065491785,0.359424201529464,0.13
"1857",0.552601446644509,0.239940387481371,0.153326904532305,0.245901639344262,0.199225865209471,0.331967213114754,0.309496890898814,0.397248243559719,0.216267339218158,0.287704918032787,0.370146678170836,0.133196721311475,0.212527661111863,0.164754098360655,0.159090909090909,0.283751205400193,0.137978142076503,0.0532786885245903,0.235776277724205,0.342440801457194,0.11
"1858",0.149034502199662,0.118465104300798,0.406265622396267,0.424929178470254,0.192791942083727,0.272485835694051,0.171143889811469,0.274585188182922,0.106777075615602,0.38243626062323,0.325629938869837,0.276203966005666,0.193063782298909,0.303682719546741,0.267061550347669,0.481419763372772,0.219357884796978,0.110481586402266,0.543242792867857,0.310670443814919,0.53
"1862",0.235508491883588,0.158803222094361,0.197319434102755,0.607594936708859,0.061533052039381,0.0961234177215189,0.0637276298559584,0.48010849909584,0.381694255111976,0.205063291139241,0.259826782145236,0.146925858951176,0.283781427624925,0.339240506329113,0.350978135788262,0.398361876396128,0.213080168776371,0.329113924050633,0.242740134028295,0.462728551336146,1
"1863",0.289787241732228,0.225250159676389,0.525692244110759,0.379391100702575,0.0683060109289617,0.142271662763466,0.271178228216103,0.365172298427568,0.0706179066834803,0.252927400468384,0.230740786392209,0.130478420876547,0.106096089702647,0.251053864168618,0.311688311688312,0.442209670753548,0.244418423106948,0.182669789227167,0.31436837029894,0.452511059068435,0.71
"1866",0.29532017236196,0.215064935064935,0.267226890756303,0.342857142857142,0.138888888888889,0.231428571428571,0.14384236453202,0.409387755102041,0.129230769230769,0.462857142857143,0.293233082706766,0.159183673469388,0.281589925226287,0.172285714285714,0.332727272727273,0.37764705882353,0.230857142857143,0,0.219159663865547,0.447619047619047,0.7
"1870",0.291318092104091,0.314049586776859,0.246454312950476,0.332015810276679,0.11528326745718,0.300148221343873,0.179092272045796,0.216544325239978,0.476740650653693,0.213438735177866,0.389432078219263,0.128458498023716,0.20369342000675,0.291304347826086,0.372619475386274,0.248779353638689,0.146376811594203,0.256916996047431,0.265287142524995,0.433465085638998,0.14
"1871",0.235338507948921,0.232939474318784,0.21501014198783,0.175066312997347,0.07736516357206,0.201425729442971,0.227019116436477,0.23474801061008,0.0399918384003264,0.572944297082228,0.544464609800361,0.0862068965517242,0.339222950508216,0.373209549071617,0.235350856040511,0.41738180683414,0.214323607427056,0.241379310344827,0.228896863785302,0.415561450044208,0.08
"1872",0.274225874336106,0.36590909090909,0.194852941176471,0.337499999999999,0,0.411328125,0.251724137931035,0.237053571428572,0.235576923076923,0.2025,0.333552631578947,0.377232142857144,0.342906336088153,0.251249999999999,0.207954545454545,0.314705882352942,0.12625,0.325,0.359558823529413,0.261111111111111,0.83
"1873",0.29532017236196,0.248295454545454,0.175367647058824,0.225,0.151909722222222,0.3955078125,0.204525862068966,0.381919642857143,0.235576923076923,0.320625,0.449013157894736,0.217633928571429,0.342906336088153,0.188437499999999,0.38125,0.216360294117647,0.178854166666667,0.08125,0.209742647058824,0.277430555555555,0.08
"1874",0.39722725202149,0.150591790480987,0.189995111618054,0.265927977839335,0.215450907971683,0.280470914127424,0.278918712388958,0.373565492679067,0.417643298529725,0.329085872576177,0.295669922729261,0.154333201424614,0.215967277916408,0.296952908587257,0.307227398640141,0.331269349845202,0.16786703601108,0.216066481994459,0.106240834283852,0.318251769775315,0.11
"1875",0.396724152109563,0.243783122706889,0.223687681350567,0.242152466367712,0.174389636273044,0.363228699551569,0.338642338023814,0.207879564381807,0.270438082097274,0.484304932735426,0.478640547557233,0.166559897501602,0.190626196741157,0.240358744394618,0.149205055034652,0.225797942495384,0.256651718983557,0.174887892376682,0.214982854128199,0.0936721474838065,0.97
"1876",0.341344095327461,0.427685950413221,0.283422459893048,0.409090909090908,0.441919191919192,0.51775568181818,0.343260188087775,0.335227272727273,0.0856643356643358,0.429545454545455,0.186602870813397,0.158279220779221,0.0789506636614075,0,0.315082644628099,0.357620320855615,0.0765151515151514,0.147727272727273,0.217914438502674,0.118686868686868,1
"1877",0.303974243346927,0.220095693779904,0.260855759307772,0.186234817813765,0.0656020392862498,0.191295546558704,0.190236865372982,0.255928282244072,0.122080348800997,0.429959514170041,0.531855955678668,0.137844611528822,0.154994925329852,0.415924426450741,0.276898540056435,0.382233865206002,0.23625730994152,0.298245614035088,0.168214654282766,0.37351926825611,0.22
"1879",0.310552159535025,0.248326495357374,0.236970797820316,0.399049881235154,0.115465822116654,0.30062351543943,0.275043001064789,0.280285035629454,0.232779097387173,0.218052256532067,0.35104388048506,0.176450627757041,0.204072685394213,0.238717339667458,0.342474627510257,0.313958362442365,0.15193982581156,0.401425178147269,0.296073773927625,0.347321192926893,0.28
"1880",0.244257960166534,0.138879570613888,0.391143911439115,0.398523985239852,0.0358753587535875,0.280212177121771,0.241506552996565,0.264364786505008,0.222537609991484,0.358671586715868,0.409011458535637,0.325513969425409,0.262317912435321,0.370848708487084,0.204629319020463,0.348382895593663,0.0869618696186961,0.047970479704797,0.353809420447147,0.38540385403854,0.77
"1881",0.291153397443273,0.22716049382716,0.261728395061728,0.377777777777777,0.156035665294925,0.325,0.248616432524479,0.306966490299824,0.251282051282051,0.333333333333334,0.415594541910332,0.200617283950618,0.188613406795224,0.20679012345679,0.219079685746353,0.310820624546115,0.166255144032922,0.160493827160494,0.34328249818446,0.3159122085048,0.39
"1882",0.197817639264678,0.278787878787879,0.38797385620915,0.319999999999999,0.0432098765432098,0.27,0.335632183908047,0.243492063492064,0.234529914529914,0.144,0.474385964912282,0.103174603174603,0.233498622589531,0.267999999999999,0.221818181818182,0.475555555555556,0.179555555555555,0.231111111111111,0.34091503267974,0.417777777777777,0.12
"1883",0.307736882905606,0.181818181818182,0.1668306118434,0.341137123745819,0.357673727238944,0.321697324414715,0.18521508476531,0.281892021022456,0.277334705428351,0.288963210702341,0.535469107551488,0.248447204968944,0.133069828722003,0.224080267558528,0.333840072970508,0.18945504623254,0.213935340022296,0.130434782608696,0.288609089120599,0.244518766257896,0.49
"1884",0.242029314191381,0.264114832535885,0.196904024767802,0.189473684210526,0,0.266447368421052,0.211978221415608,0.177443609022556,0.0793522267206478,0.341052631578948,0.734626038781164,0.195488721804511,0.602029868058573,0.211578947368421,0.466985645933015,0.463777089783282,0,0,0.10092879256966,0.494736842105263,0.46
"1885",0.184040107413975,0.484848484848483,0.225916453537937,0.326086956521738,0.0880636070853461,0.357676630434782,0.145927036481759,0.259575569358178,0.286789297658863,0.293478260869565,0.542906178489701,0.117753623188406,0.25691699604743,0.254891304347826,0.251152832674572,0.410485933503837,0.115881642512077,0.235507246376812,0.173699914748509,0.302737520128824,0.03
"1887",0.316863285239427,0.0889748549323018,0.0663329161451813,0.25531914893617,0.103427895981087,0.107712765957447,0.214233308877477,0.268996960486322,0.481178396072012,0.172340425531915,0.262038073908174,0.0987841945288758,0.501377410468317,0.0712765957446805,0.530947775628627,0.401752190237797,0.143262411347518,0,0.408010012515646,1,0.1
"1888",0.269166356359425,0.138879570613888,0.345126980681572,0.44280442804428,0.0358753587535875,0.354935424354243,0.241506552996565,0.34211913547707,0.166903207493613,0.358671586715868,0.302971450767139,0.274117026884555,0.299584235511775,0.395571955719556,0.102314659510231,0.325157369220752,0.0869618696186961,0.0959409594095942,0.353809420447147,0.462484624846248,0.6
"1889",0.362821926044694,0.234181818181818,0.0498823529411765,0,0.466666666666666,0.1215,0.201379310344828,0.236,0.241230769230769,0.2592,0.591157894736841,0.222857142857143,0.36815426997245,0.857599999999998,0.266181818181818,0.402823529411765,0.0538666666666667,0.416,0,0.250666666666666,0.53
"1890",0.235508491883588,0.0794016110471806,0.355174981384959,0.531645569620252,0.184599156118143,0.256329113924051,0.35050196420777,0.133363471971067,0.190847127555988,0.205063291139241,0.57161892071952,0.0881555153707054,0.411619067545418,0.381645569620252,0.210586881472957,0.438198064035742,0.14915611814346,0.164556962025317,0.121370067014148,0.429676511954992,0.84
"1891",0.186984024476091,0.258136924803591,0.0769789397240379,0.111111111111111,0.0600137174211248,0.21875,0.186462324393359,0.234126984126985,0.139601139601139,0.400000000000001,0.68421052631579,0.143298059964727,0.338230792776245,0.496296296296295,0.171156004489338,0.582788671023966,0.166255144032922,0.401234567901235,0.236746550472042,0.354595336076817,0.33
"1892",0.214397017362192,0.342371079213184,0.328173374613003,0.526315789473683,0.227420402858999,0.148026315789473,0.235531357128453,0.246449456975773,0.176338281601439,0.252631578947368,0.456140350877192,0.108604845446951,0.14136581122227,0.0783625730994147,0.291866028708134,0.515307877536981,0.255945419103314,0.152046783625731,0.336429308565532,0.27485380116959,0.7
"1893",0.304783035027764,0.312659303313508,0.116547553600879,0.2803738317757,0.0908618899273103,0.425817757009346,0.188204962939092,0.551401869158879,0,0.40373831775701,0.230201672405312,0.130173564753004,0.247341726526093,0.313084112149532,0.0518266779949023,0.352941176470589,0.251713395638629,0,0.268829026937879,0.488058151609552,0.64
"1894",0.248249216529787,0.310223900728351,0.222028277186245,0.28486646884273,0.115397296406198,0.300445103857567,0.164330297759132,0.275116574819839,0.335539831088792,0.288427299703265,0.401999062939246,0.206655362441713,0.323801816383417,0.27833827893175,0.263285675748584,0.429568860185024,0.179821958456973,0.231454005934718,0.256065631000175,0.294427959116386,0.07
"1895",0.312337421189541,0.307486631016042,0.130993573900148,0.315126050420167,0.0408496732026143,0.244616596638655,0.285569400173863,0.256752701080433,0.253393665158371,0.294957983193278,0.508845643520566,0.165816326530612,0.176354839456443,0.281512605042016,0.302902979373568,0.304127533366288,0.141456582633053,0.327731092436974,0.241720217498765,0.373015873015872,0.19
"1896",0.213499864867737,0.380165289256198,0.207843137254902,0.127272727272727,0.206228956228956,0.414204545454545,0.259352142110763,0.204329004329005,0.205594405594405,0.294545454545455,0.51004784688995,0.225108225108226,0.392637114951163,0.304545454545454,0.235261707988981,0.419607843137256,0.163232323232323,0.196969696969698,0.319607843137256,0.142424242424242,0.21
"1897",0.282339065884511,0.160839160839161,0.35972850678733,0.461538461538461,0.0934829059829059,0.243389423076923,0.145225464190981,0.243131868131869,0.144970414201183,0.259615384615385,0.43421052631579,0.267857142857143,0.109848484848484,0.354326923076922,0.293269230769231,0.242081447963801,0.258974358974359,0.25,0.230486425339367,0.401709401709401,0.51
"1900",0.226030292753856,0.318482841661649,0.185820023373588,0.357615894039734,0.193156732891832,0.318501655629139,0.233386617949304,0.251182592242195,0.149770759042282,0.339735099337749,0.421401185081911,0.169110690633869,0.26515607611333,0.354966887417217,0.238711619506321,0.375146084924036,0.167218543046358,0.0860927152317881,0.38098948188547,0.328550404709344,0.15
"1901",0.192600112409974,0.254545454545454,0.135549872122762,0.313043478260869,0.211352657004831,0.374184782608696,0.131334332833583,0.219875776397516,0.0983277591973245,0.281739130434783,0.553318077803202,0.262422360248448,0.403281830159299,0.436956521739129,0.21699604743083,0.301023017902813,0.131739130434783,0.169565217391305,0.250127877237852,0.476811594202898,0.27
"1902",0.270624408819497,0.377383592017738,0.121664275466284,0.351219512195121,0.118563685636856,0.321036585365854,0.270142977291843,0.215853658536585,0.294183864915571,0.263414634146342,0.510654685494222,0.192508710801394,0.259772895249612,0.212439024390243,0.284035476718403,0.276327116212339,0.139593495934959,0.475609756097561,0.257245337159255,0.229268292682926,0.06
"1903",0.229534564959296,0.248073959938366,0.343469591226321,0.127118644067796,0.0823917137476458,0.235963983050847,0.255990648743425,0.285714285714286,0.0319426336375488,0.297457627118645,0.52185548617306,0.177058111380146,0.049773544380632,0.170338983050847,0.422958397534669,0.506729810568296,0.228248587570621,0.385593220338983,0.162512462612164,0.420433145009416,0.19
"1904",0.207817899069527,0.36608509335782,0.272925331748861,0.282828282828282,0.163673774784885,0.357954545454545,0.220364565192152,0.212842712842713,0.152292152292152,0.109090909090909,0.580542264752788,0.125060125060125,0.372234744135569,0.248148148148147,0.261401897765534,0.381461675579323,0.17003367003367,0.56902356902357,0.193701723113488,0.298915076692854,0.23
"1907",0.174922307606207,0.12227538543328,0.291709666322669,0.456140350877192,0.170565302144249,0.118421052631579,0.235531357128453,0.345029239766083,0.176338281601439,0.378947368421053,0.456140350877192,0.190058479532164,0.0823063167560768,0.31345029239766,0.162147793726741,0.662538699690404,0.216569200779727,0.152046783625731,0.224286205710355,0.397011046133853,0.47
"1908",0.287088251181139,0.294653855629465,0.202773792443807,0.390243902439024,0.237127371273712,0.205792682926829,0.286515278945894,0.30836236933798,0.143006045445069,0.307317073170732,0.311510483525887,0.176151761517615,0.155770565970122,0.326829268292682,0.330623306233063,0.341144587916468,0.209846431797651,0.211382113821138,0.129921887454169,0.396266184884071,0.35
"1909",0.0950757355997833,0.140060896041757,0.53701097663946,0.488038277511961,0.232589048378522,0.363337320574163,0.204751691140076,0.171394395078606,0.0721383879278615,0.400478468899522,0.422311760261897,0.244360902255639,0.205794350639935,0.352631578947367,0.106133101348412,0.496904024767802,0.153030303030303,0.124401913875598,0.573459048691249,0.27485380116959,0.48
"1910",0.250886244867723,0.234275528393175,0.157192288680178,0.117647058823529,0.354030501089324,0.127626050420168,0.126919733410606,0.271508603441377,0.105580693815988,0.347899159663866,0.56346749226006,0.208083233293317,0.388522351089195,0.281512605042016,0.310669722434428,0.370242214532872,0.198039215686275,0.436974789915967,0.376009227220301,0.365701836290071,0.13
"1911",0.203272326430959,0.228099173553719,0.255080213903743,0.381818181818181,0.0441919191919192,0.322159090909091,0.22884012539185,0.114935064935065,0.102797202797202,0.27,0.578468899521531,0.232142857142858,0.10190333082895,0.243636363636363,0.327685950413223,0.543582887700536,0.260151515151515,0.118181818181818,0.17433155080214,0.379797979797979,0.6
